binsPerDimension,condition,profile,item,mass,normalizedMass
5,scarcity,edge_flux,2.2.2.2->3.2.2.2,0.006654812941535002,0.006913765724816376
5,scarcity,edge_flux,2.2.2.3->2.2.2.3,0.002034274972361323,0.0021134328947072355
5,scarcity,edge_flux,2.2.3.1->2.2.3.1,0.0,0.0
5,scarcity,edge_flux,2.2.3.2->2.2.3.2,0.0008384408861720096,0.0008710663863924654
5,scarcity,edge_flux,2.3.1.2->2.3.1.2,0.0,0.0
5,scarcity,edge_flux,2.3.2.1->2.3.2.1,0.0,0.0
5,scarcity,edge_flux,2.3.2.2->2.3.2.2,0.0,0.0
5,scarcity,edge_flux,3.1.1.1->2.1.1.1,0.012175750594947281,0.012649534686671755
5,scarcity,edge_flux,3.1.1.1->3.1.1.1,0.0268898264190365,0.02793616618160184
5,scarcity,edge_flux,3.1.1.1->3.1.2.1,0.002746699152371478,0.002853578999572581
5,scarcity,edge_flux,3.1.1.1->3.2.1.1,0.024976624506897784,0.025948517554810122
5,scarcity,edge_flux,3.1.1.2->3.1.1.1,0.005699541915384638,0.005921323091712828
5,scarcity,edge_flux,3.1.1.2->3.1.1.2,0.018364332423160087,0.019078927263895727
5,scarcity,edge_flux,3.1.1.2->3.1.2.2,0.009631940385216087,0.010006739465680797
5,scarcity,edge_flux,3.1.1.3->3.1.1.3,0.0037301949754887185,0.0038753447159203696
5,scarcity,edge_flux,3.1.2.1->3.1.1.1,0.0024259380809626735,0.0025203364395119756
5,scarcity,edge_flux,3.1.2.1->3.1.2.1,0.03416238297732586,0.035491713227961304
5,scarcity,edge_flux,3.1.2.2->3.1.2.2,0.01783433897218782,0.018528310651843516
5,scarcity,edge_flux,3.1.2.2->3.2.2.1,0.0035258884453076714,0.0036630881884820382
5,scarcity,edge_flux,3.1.2.2->3.2.2.2,0.0006416612276647654,0.0006666296170526131
5,scarcity,edge_flux,3.1.2.3->3.1.2.3,0.0,0.0
5,scarcity,edge_flux,3.1.2.3->3.2.2.3,0.01828613157647257,0.01899768345761151
5,scarcity,edge_flux,3.2.1.1->3.1.1.1,0.008053836162049242,0.008367227884487915
5,scarcity,edge_flux,3.2.1.1->3.2.1.1,0.015081479863926602,0.01566833199952772
5,scarcity,edge_flux,3.2.1.2->2.2.1.2,0.005411519413265542,0.0056220930276041385
5,scarcity,edge_flux,3.2.1.2->3.1.1.2,0.0047332539047328075,0.004917434780044574
5,scarcity,edge_flux,3.2.1.2->3.2.1.2,0.01696537276153683,0.01762553113632544
5,scarcity,edge_flux,3.2.2.0->3.2.2.0,0.0,0.0
5,scarcity,edge_flux,3.2.2.1->3.1.2.1,0.0026628585530189086,0.002766475985972599
5,scarcity,edge_flux,3.2.2.1->3.2.2.1,0.013493015128764139,0.014018056757003386
5,scarcity,edge_flux,3.2.2.1->3.2.2.2,0.005648870390875097,0.005868679831495593
5,scarcity,edge_flux,3.2.2.2->3.1.2.2,0.006443243685984671,0.0066939638640729545
5,scarcity,edge_flux,3.2.2.2->3.2.2.1,0.005971100934162087,0.006203449043679141
5,scarcity,edge_flux,3.2.2.2->3.2.2.2,0.03685985646835416,0.038294151092063085
5,scarcity,edge_flux,3.2.2.2->3.3.2.2,0.006439371706406827,0.006689941217617273
5,scarcity,edge_flux,3.2.2.2->3.3.2.3,0.003118169519369872,0.003239504060682722
5,scarcity,edge_flux,3.2.2.3->3.1.2.3,0.0030239543792356435,0.0031416228110756443
5,scarcity,edge_flux,3.2.2.3->3.2.2.3,0.007367103867646914,0.00765377339059373
5,scarcity,edge_flux,3.2.3.1->3.2.3.1,0.0,0.0
5,scarcity,edge_flux,3.2.3.1->3.2.3.2,0.0016271718703782356,0.0016904885538693286
5,scarcity,edge_flux,3.2.3.2->3.2.3.2,0.005841179327857661,0.006068471914123124
5,scarcity,edge_flux,3.2.3.3->3.2.3.3,0.0,0.0
5,scarcity,edge_flux,3.3.1.1->3.3.1.1,0.0011067482313106547,0.00114981413525228
5,scarcity,edge_flux,3.3.1.2->3.3.1.2,0.0,0.0
5,scarcity,edge_flux,3.3.2.2->3.3.1.2,0.0008033074814602621,0.0008345658669299074
5,scarcity,edge_flux,3.3.2.2->3.3.2.2,0.0,0.0
5,scarcity,edge_flux,3.3.2.3->3.3.2.3,0.0,0.0
5,scarcity,edge_flux,4.2.2.2->4.2.2.2,0.0,0.0
5,neutral,cell_flux,1.0.2.1,0.0,0.0
5,neutral,cell_flux,1.1.1.1,0.0,0.0
5,neutral,cell_flux,1.1.1.2,0.0,0.0
5,neutral,cell_flux,1.1.1.3,0.0,0.0
5,neutral,cell_flux,1.1.2.1,0.0,0.0
5,neutral,cell_flux,1.1.2.2,0.014109648242354497,0.008463130426654876
5,neutral,cell_flux,1.1.2.3,0.0,0.0
5,neutral,cell_flux,1.1.3.1,0.006515339345452649,0.003907975996804911
5,neutral,cell_flux,1.2.1.1,0.0,0.0
5,neutral,cell_flux,1.2.1.2,0.004769613906223068,0.0028608696602358923
5,neutral,cell_flux,1.2.2.1,0.0,0.0
5,neutral,cell_flux,1.2.2.2,0.009636025919024424,0.00577979994586471
5,neutral,cell_flux,1.2.2.3,0.0,0.0
5,neutral,cell_flux,1.2.3.1,0.0096317196014786,0.005777216966727108
5,neutral,cell_flux,1.3.1.1,0.0,0.0
5,neutral,cell_flux,1.3.2.2,0.0,0.0
5,neutral,cell_flux,2.0.2.1,0.0,0.0
5,neutral,cell_flux,2.0.2.2,0.0215456499645717,0.012923330379694453
5,neutral,cell_flux,2.1.0.0,0.0,0.0
5,neutral,cell_flux,2.1.0.1,0.041452200854355796,0.02486351015110542
5,neutral,cell_flux,2.1.1.0,0.0,0.0
5,neutral,cell_flux,2.1.1.1,0.08793873000815665,0.052746668721291017
5,neutral,cell_flux,2.1.1.2,0.11486270357913568,0.06889597988916325
5,neutral,cell_flux,2.1.1.3,0.015688009861126694,0.009409850005389474
5,neutral,cell_flux,2.1.2.1,0.026229606910183282,0.015732822002919488
5,neutral,cell_flux,2.1.2.2,0.23382724284351866,0.1402522883277477
5,neutral,cell_flux,2.1.2.3,0.0028733680943054643,0.001723479460876906
5,neutral,cell_flux,2.1.3.1,0.0,0.0
5,neutral,cell_flux,2.1.3.2,0.0,0.0
5,neutral,cell_flux,2.2.0.1,0.003033209800149865,0.0018193543672490884
5,neutral,cell_flux,2.2.0.2,0.0,0.0
5,neutral,cell_flux,2.2.1.0,0.0,0.0
5,neutral,cell_flux,2.2.1.1,0.044070254798694336,0.026433849227911345
5,neutral,cell_flux,2.2.1.2,0.17953214018640626,0.10768545693528206
5,neutral,cell_flux,2.2.1.3,0.0,0.0
5,neutral,cell_flux,2.2.1.4,0.0,0.0
5,neutral,cell_flux,2.2.2.0,0.0,0.0
5,neutral,cell_flux,2.2.2.1,0.14877673183188206,0.08923800681047761
5,neutral,cell_flux,2.2.2.2,0.11131014412984948,0.06676511358751425
5,neutral,cell_flux,2.2.2.3,0.008531998911655831,0.005117591760556279
5,neutral,cell_flux,2.2.3.1,0.0,0.0
5,neutral,cell_flux,2.2.3.2,0.0,0.0
5,neutral,cell_flux,2.3.1.2,0.0,0.0
5,neutral,cell_flux,2.3.2.1,0.0,0.0
5,neutral,cell_flux,2.3.2.2,0.008625283026296832,0.005173544652887921
5,neutral,cell_flux,3.1.1.1,0.03593939553225184,0.021556865672352814
5,neutral,cell_flux,3.1.1.2,0.048538718705303234,0.029114085630609948
5,neutral,cell_flux,3.1.1.3,0.0,0.0
5,neutral,cell_flux,3.1.2.0,0.007425647616702395,0.0044539894406357226
5,neutral,cell_flux,3.1.2.1,0.09130696771002741,0.05476697670411793
5,neutral,cell_flux,3.1.2.2,0.0,0.0
5,neutral,cell_flux,3.1.2.3,0.032478033763117926,0.01948070079546508
5,neutral,cell_flux,3.2.1.1,0.06169568793559005,0.03700578815237468
5,neutral,cell_flux,3.2.1.2,0.05559640406962032,0.03334736705071015
5,neutral,cell_flux,3.2.2.0,0.0,0.0
5,neutral,cell_flux,3.2.2.1,0.08136931651116829,0.0488062584221352
5,neutral,cell_flux,3.2.2.2,0.0776114980528137,0.04655227538963977
5,neutral,cell_flux,3.2.3.1,0.03673673642151753,0.022035119972137855
5,neutral,cell_flux,3.2.3.2,0.0,0.0
5,neutral,cell_flux,3.2.3.3,0.0,0.0
5,neutral,cell_flux,3.3.1.1,0.04553218766661734,0.027310733493467024
5,neutral,cell_flux,3.3.2.2,0.0,0.0
5,neutral,cell_flux,4.2.2.2,0.0,0.0
5,neutral,turnover,1.0.2.1,0.13333333333333333,0.0031060112858579936
5,neutral,turnover,1.1.1.1,0.04948883508205542,0.0011528466021662187
5,neutral,turnover,1.1.1.2,0.1893392123914491,0.004410672979074785
5,neutral,turnover,1.1.1.3,0.01694915254237288,0.0003948319431175416
5,neutral,turnover,1.1.2.1,0.05357142857142857,0.0012479509630679438
5,neutral,turnover,1.1.2.2,0.36584024261990367,0.008522279417988356
5,neutral,turnover,1.1.2.3,0.01694915254237288,0.0003948319431175416
5,neutral,turnover,1.1.3.1,0.07445887445887445,0.0017345257830116067
5,neutral,turnover,1.2.1.1,0.1075998075998076,0.0025065466257086335
5,neutral,turnover,1.2.1.2,0.20330842915234934,0.00473608706592943
5,neutral,turnover,1.2.2.1,0.10228244669919646,0.002382678253446547
5,neutral,turnover,1.2.2.2,0.2638894895914219,0.006147327996676965
5,neutral,turnover,1.2.2.3,0.018518518518518517,0.0004313904563691658
5,neutral,turnover,1.2.3.1,0.0948148148148148,0.0022087191366101286
5,neutral,turnover,1.3.1.1,0.018518518518518517,0.0004313904563691658
5,neutral,turnover,1.3.2.2,0.013333333333333334,0.00031060112858579943
5,neutral,turnover,2.0.2.1,0.06779661016949153,0.0015793277724701663
5,neutral,turnover,2.0.2.2,0.31229141229141233,0.0072748548829024385
5,neutral,turnover,2.1.0.0,0.08571428571428572,0.0019967215409087105
5,neutral,turnover,2.1.0.1,0.8332999164578112,0.019411792087668637
5,neutral,turnover,2.1.1.0,0.058823529411764705,0.001370299096702056
5,neutral,turnover,2.1.1.1,1.714688027842098,0.039943802746523566
5,neutral,turnover,2.1.1.2,3.4278544143060525,0.07985215872834557
5,neutral,turnover,2.1.1.3,0.558826212426446,0.013017903919723635
5,neutral,turnover,2.1.2.1,1.8430281484358115,0.04293349671896694
5,neutral,turnover,2.1.2.2,5.690596153041089,0.1325629190595428
5,neutral,turnover,2.1.2.3,0.42222222222222217,0.00983570240521698
5,neutral,turnover,2.1.3.1,0.018518518518518517,0.0004313904563691658
5,neutral,turnover,2.1.3.2,0.017241379310344827,0.0004016393904126716
5,neutral,turnover,2.2.0.1,0.05499999999999994,0.001281229655416421
5,neutral,turnover,2.2.0.2,0.18047708725674827,0.004204229023936785
5,neutral,turnover,2.2.1.0,0.035467671060891395,0.0008262223994867073
5,neutral,turnover,2.2.1.1,2.1210745029179887,0.0494106100815668
5,neutral,turnover,2.2.1.2,4.05820234730851,0.09453616718276725
5,neutral,turnover,2.2.1.3,0.04666666666666667,0.0010871039500502978
5,neutral,turnover,2.2.1.4,0.0196078431372549,0.00045676636556735205
5,neutral,turnover,2.2.2.0,0.016666666666666666,0.0003882514107322492
5,neutral,turnover,2.2.2.1,2.0731403440681357,0.04829397979382365
5,neutral,turnover,2.2.2.2,3.9427698068304955,0.09184715638166746
5,neutral,turnover,2.2.2.3,0.32916016208855087,0.007667813837264142
5,neutral,turnover,2.2.3.1,0.014285714285714285,0.00033278692348478507
5,neutral,turnover,2.2.3.2,0.06851851851851852,0.0015961446885659136
5,neutral,turnover,2.3.1.2,0.07026194144838212,0.001636757873287263
5,neutral,turnover,2.3.2.1,0.32633228840125394,0.0076019382803562035
5,neutral,turnover,2.3.2.2,0.2961560567492771,0.006898980409788413
5,neutral,turnover,3.1.1.1,1.17164729873672,0.027293622996909635
5,neutral,turnover,3.1.1.2,1.082143006088878,0.02520861292368263
5,neutral,turnover,3.1.1.3,0.05172413793103448,0.0012049181712380148
5,neutral,turnover,3.1.2.0,0.27560053981106625,0.006420137902812953
5,neutral,turnover,3.1.2.1,1.0922477183366475,0.025444003050797026
5,neutral,turnover,3.1.2.2,0.12760942760942762,0.0029726724175257063
5,neutral,turnover,3.1.2.3,0.666697301976193,0.015530770081418479
5,neutral,turnover,3.2.1.1,0.9445443445443444,0.022003240456110563
5,neutral,turnover,3.2.1.2,2.2217498891950678,0.05175585172645221
5,neutral,turnover,3.2.2.0,0.01694915254237288,0.0003948319431175416
5,neutral,turnover,3.2.2.1,1.3543134763301208,0.03154884706553196
5,neutral,turnover,3.2.2.2,1.5229367813334656,0.03547694122852494
5,neutral,turnover,3.2.3.1,0.7869231051434442,0.01833144034258466
5,neutral,turnover,3.2.3.2,0.05357142857142857,0.0012479509630679438
5,neutral,turnover,3.2.3.3,0.016666666666666666,0.0003882514107322492
5,neutral,turnover,3.3.1.1,1.036147186147186,0.024137136404873725
5,neutral,turnover,3.3.2.2,0.06276196042414628,0.0014620451804997832
5,neutral,turnover,4.2.2.2,0.01639344262295082,0.0003818866335071304
5,neutral,edge_flux,1.0.2.1->1.0.2.1,0.0,0.0
5,neutral,edge_flux,1.1.1.1->1.1.1.1,0.0,0.0
5,neutral,edge_flux,1.1.1.2->1.1.1.2,0.0,0.0
5,neutral,edge_flux,1.1.1.3->1.1.1.3,0.0,0.0
5,neutral,edge_flux,1.1.2.1->1.1.2.1,0.0,0.0
5,neutral,edge_flux,1.1.2.2->1.1.2.2,0.010481109401033813,0.00628669080570826
5,neutral,edge_flux,1.1.2.2->1.1.3.2,0.0036285388413206847,0.0021764396209466167
5,neutral,edge_flux,1.1.2.3->1.1.2.3,0.0,0.0
5,neutral,edge_flux,1.1.3.1->1.1.3.1,0.0021150573192422334,0.001268635875617764
5,neutral,edge_flux,1.1.3.1->1.2.3.1,0.0024811347313052397,0.0014882133470986907
5,neutral,edge_flux,1.1.3.2->1.1.3.1,0.004400282026210416,0.0026393401211871476
5,neutral,edge_flux,1.2.1.1->1.2.1.1,0.0,0.0
5,neutral,edge_flux,1.2.1.2->1.2.1.2,0.004769613906223068,0.0028608696602358923
5,neutral,edge_flux,1.2.2.1->1.2.1.2,0.00602720095737145,0.003615184938259083
5,neutral,edge_flux,1.2.2.1->1.2.2.1,0.0,0.0
5,neutral,edge_flux,1.2.2.2->1.2.2.1,0.003608824961652973,0.0021646150076056266
5,neutral,edge_flux,1.2.2.2->1.2.2.2,0.0,0.0
5,neutral,edge_flux,1.2.2.3->1.2.2.3,0.0,0.0
5,neutral,edge_flux,1.2.3.1->1.2.3.1,0.00715058487017336,0.004289003619628417
5,neutral,edge_flux,1.3.1.1->1.3.1.1,0.0,0.0
5,neutral,edge_flux,1.3.2.2->1.3.2.2,0.0,0.0
5,neutral,edge_flux,2.0.2.1->2.0.2.1,0.0,0.0
5,neutral,edge_flux,2.0.2.2->2.0.2.2,0.007199842456207092,0.00431854889020818
5,neutral,edge_flux,2.0.2.2->2.1.2.2,0.0034622767826872555,0.0020767137126142593
5,neutral,edge_flux,2.1.0.0->2.1.0.0,0.0,0.0
5,neutral,edge_flux,2.1.0.1->2.1.0.1,0.035223050753687535,0.021127193777822913
5,neutral,edge_flux,2.1.0.1->2.2.0.1,0.006229150100668264,0.003736316373282508
5,neutral,edge_flux,2.1.1.0->2.1.1.0,0.0,0.0
5,neutral,edge_flux,2.1.1.1->2.1.1.1,0.04571937168636696,0.027423008636384565
5,neutral,edge_flux,2.1.1.1->2.1.1.2,0.003885758559903136,0.002330722987142533
5,neutral,edge_flux,2.1.1.1->2.1.2.1,0.011505958763704856,0.006901407322731212
5,neutral,edge_flux,2.1.1.1->2.2.1.1,0.006065041384913036,0.003637882064947436
5,neutral,edge_flux,2.1.1.1->3.1.1.1,0.00229580510212903,0.001377050489123706
5,neutral,edge_flux,2.1.1.1->3.1.2.1,0.025689016634422995,0.015408569694672209
5,neutral,edge_flux,2.1.1.2->2.1.1.1,0.012278042864154657,0.007364512308072986
5,neutral,edge_flux,2.1.1.2->2.1.1.2,0.08699432439408242,0.05218020329633571
5,neutral,edge_flux,2.1.1.2->2.2.1.1,0.007600215719347802,0.0045586974103629125
5,neutral,edge_flux,2.1.1.3->2.1.1.3,0.015688009861126694,0.009409850005389474
5,neutral,edge_flux,2.1.2.1->2.1.1.1,0.011902190562981765,0.007139071744896071
5,neutral,edge_flux,2.1.2.1->2.1.2.1,0.01171565896825737,0.007027187934064721
5,neutral,edge_flux,2.1.2.1->2.1.2.2,0.006162854594720839,0.0036965515610138428
5,neutral,edge_flux,2.1.2.1->2.2.2.1,0.027483986114927694,0.016485213177517905
5,neutral,edge_flux,2.1.2.1->3.1.2.1,0.00693717564044031,0.004160998292035547
5,neutral,edge_flux,2.1.2.2->2.0.2.2,0.01434580750836461,0.008604781489486273
5,neutral,edge_flux,2.1.2.2->2.1.1.2,0.0048306689372230455,0.002897491174938518
5,neutral,edge_flux,2.1.2.2->2.1.2.1,0.006670283048498349,0.0040009130243722135
5,neutral,edge_flux,2.1.2.2->2.1.2.2,0.2185166707623972,0.13106882987410098
5,neutral,edge_flux,2.1.2.2->2.2.2.2,0.004735239419790035,0.0028402514451652456
5,neutral,edge_flux,2.1.2.3->2.1.2.3,0.0028733680943054643,0.001723479460876906
5,neutral,edge_flux,2.1.2.3->2.2.2.3,0.0026030094155065063,0.0015613151941742615
5,neutral,edge_flux,2.1.3.1->2.1.3.1,0.0,0.0
5,neutral,edge_flux,2.1.3.2->2.1.3.2,0.0,0.0
5,neutral,edge_flux,2.2.0.1->2.1.1.1,0.0036556169572363054,0.0021926813884780042
5,neutral,edge_flux,2.2.0.1->2.2.0.1,0.003033209800149865,0.0018193543672490884
5,neutral,edge_flux,2.2.0.2->2.2.0.2,0.0,0.0
5,neutral,edge_flux,2.2.1.0->2.2.1.0,0.0,0.0
5,neutral,edge_flux,2.2.1.1->2.1.1.2,0.009779969448064797,0.005866138941665102
5,neutral,edge_flux,2.2.1.1->2.2.1.1,0.020475351091675274,0.012281352720064816
5,neutral,edge_flux,2.2.1.1->2.2.1.2,0.01701825527114076,0.010207746608553083
5,neutral,edge_flux,2.2.1.2->2.1.1.2,0.013855636801279474,0.00831077142246458
5,neutral,edge_flux,2.2.1.2->2.2.1.1,0.009993340206006531,0.00599412119343198
5,neutral,edge_flux,2.2.1.2->2.2.1.2,0.15669292677372268,0.09398623221800508
5,neutral,edge_flux,2.2.1.3->2.2.1.3,0.0,0.0
5,neutral,edge_flux,2.2.1.4->2.2.1.4,0.0,0.0
5,neutral,edge_flux,2.2.2.0->2.2.2.0,0.0,0.0
5,neutral,edge_flux,2.2.2.1->2.1.2.1,0.02025023388183865,0.01214632481040985
5,neutral,edge_flux,2.2.2.1->2.2.2.1,0.10104251183511571,0.06060646882254986
5,neutral,edge_flux,2.2.2.1->3.2.2.1,0.0032743549814958283,0.001963996039843307
5,neutral,edge_flux,2.2.2.2->2.1.2.2,0.005160376922329859,0.0030952538429186035
5,neutral,edge_flux,2.2.2.2->2.2.2.1,0.0040579604428066865,0.002434011670864184
5,neutral,edge_flux,2.2.2.2->2.2.2.2,0.08487660899837411,0.05090997307566908
5,neutral,edge_flux,2.2.2.2->3.2.2.2,0.015664993843848604,0.009396044731666074
5,neutral,edge_flux,2.2.2.3->2.2.2.3,0.005928989496149326,0.0035562765663820174
5,neutral,edge_flux,2.2.3.1->2.2.3.1,0.0,0.0
5,neutral,edge_flux,2.2.3.2->2.2.3.2,0.0,0.0
5,neutral,edge_flux,2.3.1.2->2.3.1.2,0.0,0.0
5,neutral,edge_flux,2.3.2.1->2.3.2.1,0.0,0.0
5,neutral,edge_flux,2.3.2.1->2.3.2.2,0.0036120321473427203,0.002166538714726358
5,neutral,edge_flux,2.3.2.2->2.3.2.2,0.005013250878954111,0.0030070059381615633
5,neutral,edge_flux,3.1.1.1->2.1.1.1,0.007071709416233746,0.004241693208859369
5,neutral,edge_flux,3.1.1.1->3.1.1.1,0.019995232629483058,0.01199337210594997
5,neutral,edge_flux,3.1.1.1->3.2.1.1,0.01594416290276878,0.009563493566402842
5,neutral,edge_flux,3.1.1.2->3.1.1.2,0.048538718705303234,0.029114085630609948
5,neutral,edge_flux,3.1.1.3->3.1.1.3,0.0,0.0
5,neutral,edge_flux,3.1.2.0->3.1.2.0,0.007425647616702395,0.0044539894406357226
5,neutral,edge_flux,3.1.2.1->3.1.2.0,0.00647046600237047,0.003881060445923599
5,neutral,edge_flux,3.1.2.1->3.1.2.1,0.05221030943279363,0.03131634827148658
5,neutral,edge_flux,3.1.2.2->3.1.2.2,0.0,0.0
5,neutral,edge_flux,3.1.2.3->3.1.2.3,0.01275456318248139,0.00765033471382541
5,neutral,edge_flux,3.2.1.1->3.2.1.1,0.04649175620140478,0.027886293813875484
5,neutral,edge_flux,3.2.1.1->3.2.1.2,0.007382121214627126,0.004427881800569951
5,neutral,edge_flux,3.2.1.2->2.2.1.2,0.009185388790567904,0.005509502577162601
5,neutral,edge_flux,3.2.1.2->3.1.1.2,0.0027244608959511737,0.0016341631987352896
5,neutral,edge_flux,3.2.1.2->3.2.1.1,0.007821810519558145,0.004691612537929247
5,neutral,edge_flux,3.2.1.2->3.2.1.2,0.04405174313306162,0.026422745716471987
5,neutral,edge_flux,3.2.2.0->3.2.2.0,0.0,0.0
5,neutral,edge_flux,3.2.2.1->2.2.2.1,0.0023964535227879637,0.001437420577494615
5,neutral,edge_flux,3.2.2.1->3.2.2.1,0.04775620036182281,0.028644722065454223
5,neutral,edge_flux,3.2.2.1->3.2.3.1,0.007138783717440157,0.0042819251515439916
5,neutral,edge_flux,3.2.2.1->3.2.3.2,0.015500746475932836,0.00929752725815931
5,neutral,edge_flux,3.2.2.2->2.2.2.2,0.007424827365037583,0.004453497444187423
5,neutral,edge_flux,3.2.2.2->3.2.1.2,0.0032123220596171533,0.001926787974866195
5,neutral,edge_flux,3.2.2.2->3.2.2.2,0.07173687461026634,0.04302860821184866
5,neutral,edge_flux,3.2.2.3->3.1.2.3,0.01972347058063654,0.011830366081639669
5,neutral,edge_flux,3.2.3.1->3.2.2.1,0.008166400933095192,0.0048983018588426306
5,neutral,edge_flux,3.2.3.1->3.2.3.1,0.014097206228144532,0.008455667562434552
5,neutral,edge_flux,3.2.3.2->3.2.2.1,0.019775906711966496,0.01186181788050043
5,neutral,edge_flux,3.2.3.2->3.2.3.2,0.0,0.0
5,neutral,edge_flux,3.2.3.3->3.2.3.3,0.0,0.0
5,neutral,edge_flux,3.3.1.1->3.3.1.1,0.04553218766661734,0.027310733493467024
5,neutral,edge_flux,3.3.2.2->3.3.2.2,0.0,0.0
5,neutral,edge_flux,4.2.2.2->4.2.2.2,0.0,0.0
6,scarcity,cell_flux,1.0.3.1,0.03321538010245711,0.034507860477314356
6,scarcity,cell_flux,1.1.1.2,0.0,0.0
6,scarcity,cell_flux,1.1.1.3,0.0,0.0
6,scarcity,cell_flux,1.1.2.1,0.0,0.0
6,scarcity,cell_flux,1.1.2.2,0.0,0.0
6,scarcity,cell_flux,1.2.1.2,0.0,0.0
6,scarcity,cell_flux,1.2.2.2,0.0,0.0
6,scarcity,cell_flux,1.3.2.2,0.0,0.0
6,scarcity,cell_flux,2.0.3.3,0.0,0.0
6,scarcity,cell_flux,2.1.1.2,0.021418024133386195,0.022251444548122702
6,scarcity,cell_flux,2.1.1.3,0.0018147360521654588,0.0018853512528867735
6,scarcity,cell_flux,2.1.2.1,0.008094117931272876,0.008409077102165412
6,scarcity,cell_flux,2.1.2.2,0.017306412343925222,0.017979841286924307
6,scarcity,cell_flux,2.1.2.3,0.021554992692830535,0.022393742842602687
6,scarcity,cell_flux,2.1.3.1,0.0,0.0
6,scarcity,cell_flux,2.1.3.2,0.00565629620889711,0.005876394603731921
6,scarcity,cell_flux,2.1.3.3,0.0341641856878833,0.035493586085782146
6,scarcity,cell_flux,2.2.0.3,0.0069195038005396056,0.007188756262452151
6,scarcity,cell_flux,2.2.1.2,0.018117554476030317,0.018822546667251517
6,scarcity,cell_flux,2.2.1.3,0.0015961173956254026,0.0016582256841185842
6,scarcity,cell_flux,2.2.2.1,0.005157767624061716,0.005358467222007329
6,scarcity,cell_flux,2.2.2.2,0.015723044258576683,0.016334861015589165
6,scarcity,cell_flux,2.2.2.3,0.01148383248121663,0.011930692582300426
6,scarcity,cell_flux,2.2.2.4,0.0,0.0
6,scarcity,cell_flux,2.2.3.1,0.0,0.0
6,scarcity,cell_flux,2.2.3.2,0.004628649620433588,0.0048087601227986745
6,scarcity,cell_flux,2.2.3.3,0.01123617904709931,0.01167340243162664
6,scarcity,cell_flux,2.3.1.2,0.0,0.0
6,scarcity,cell_flux,2.3.2.1,0.0,0.0
6,scarcity,cell_flux,2.3.2.2,0.0024344715863736373,0.0025292020015857983
6,scarcity,cell_flux,2.3.2.3,0.0,0.0
6,scarcity,cell_flux,2.3.2.4,0.0,0.0
6,scarcity,cell_flux,2.3.3.1,0.0,0.0
6,scarcity,cell_flux,2.3.3.2,0.0,0.0
6,scarcity,cell_flux,2.3.3.3,0.0,0.0
6,scarcity,cell_flux,2.3.4.3,0.0008384408861720096,0.0008710663863924654
6,scarcity,cell_flux,2.4.3.3,0.0,0.0
6,scarcity,cell_flux,3.0.2.1,0.004727737009194305,0.00491170321048483
6,scarcity,cell_flux,3.1.1.1,0.000748879906768268,0.0007780204007092453
6,scarcity,cell_flux,3.1.1.2,0.02168098650698951,0.022524639341350895
6,scarcity,cell_flux,3.1.1.3,0.0,0.0
6,scarcity,cell_flux,3.1.2.1,0.022945141173949454,0.023837984928083245
6,scarcity,cell_flux,3.1.2.2,0.02543571336905944,0.026425470531211304
6,scarcity,cell_flux,3.1.2.3,0.03728961150598847,0.03874062880306211
6,scarcity,cell_flux,3.1.3.1,0.0,0.0
6,scarcity,cell_flux,3.1.3.2,0.0062099397346375654,0.006451581564756846
6,scarcity,cell_flux,3.1.3.3,0.0,0.0
6,scarcity,cell_flux,3.2.0.0,0.006260749953640687,0.0065043689163624295
6,scarcity,cell_flux,3.2.0.1,0.0,0.0
6,scarcity,cell_flux,3.2.0.2,0.012171442788238725,0.012645059254134072
6,scarcity,cell_flux,3.2.1.1,0.018692980215767693,0.01942036343408249
6,scarcity,cell_flux,3.2.1.2,0.038797083895118774,0.04030676011684058
6,scarcity,cell_flux,3.2.1.3,0.037350986192491595,0.03880439170784164
6,scarcity,cell_flux,3.2.2.1,0.022811711981354788,0.0236993637246692
6,scarcity,cell_flux,3.2.2.2,0.12744569898533822,0.13240487947011395
6,scarcity,cell_flux,3.2.2.3,0.06781649270430762,0.07045537522323694
6,scarcity,cell_flux,3.2.2.4,0.01931965115886428,0.020071419463032293
6,scarcity,cell_flux,3.2.2.5,0.0,0.0
6,scarcity,cell_flux,3.2.3.1,0.029913489486400963,0.03107748634524804
6,scarcity,cell_flux,3.2.3.2,0.06875344613722975,0.07142878748699201
6,scarcity,cell_flux,3.2.3.3,0.009972320614526822,0.010360364606385484
6,scarcity,cell_flux,3.2.4.2,0.0,0.0
6,scarcity,cell_flux,3.2.4.3,0.0,0.0
6,scarcity,cell_flux,3.3.1.1,0.0,0.0
6,scarcity,cell_flux,3.3.1.2,0.0,0.0
6,scarcity,cell_flux,3.3.1.3,0.006672702586422084,0.006932351493452708
6,scarcity,cell_flux,3.3.2.1,0.0037245520950254284,0.003869482259097153
6,scarcity,cell_flux,3.3.2.2,0.0012135321238068717,0.0012607532138392927
6,scarcity,cell_flux,3.3.2.3,0.0021589027082305734,0.002242910158183186
6,scarcity,cell_flux,3.3.3.1,0.0,0.0
6,scarcity,cell_flux,3.3.3.2,0.023969387295517737,0.024902086622794667
6,scarcity,cell_flux,3.3.3.3,0.005939742435031564,0.006170870319322046
6,scarcity,cell_flux,3.3.4.3,0.0,0.0
