cadenceSteps,condition,seed,founderId,stepStart,stepEnd,deltaP,midpointCell,fluxMagnitude,sourceCell,targetCell
10,scarcity_mutable,14003,25,220,230,-0.007518796992481203,1.1.0.1,0.0027649523330427997,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,220,230,-0.02443609022556391,2.1.1.1,0.0027100766553536416,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,33,220,230,0.04699248120300753,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,39,220,230,-0.02631578947368421,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,41,220,230,0.018796992481203006,1.1.1.0,0.0,1.1.1.0,1.1.1.0
10,scarcity_mutable,14003,45,220,230,0.0,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14003,46,220,230,-0.016917293233082706,2.1.1.1,0.0015888651230828112,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,47,220,230,-0.007518796992481203,1.0.1.1,0.0024937152465828905,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,51,220,230,0.009398496240601503,1.2.2.1,0.0,1.2.2.1,1.2.2.1
10,scarcity_mutable,14003,52,220,230,-0.02631578947368421,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,54,220,230,0.018796992481203006,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,58,220,230,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,60,220,230,-0.016917293233082706,2.1.1.1,0.0016657571628618977,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,69,220,230,-0.02631578947368421,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,1,230,240,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,3,230,240,0.007763975155279504,2.2.1.2,0.0,2.2.1.2,2.2.1.2
10,scarcity_mutable,14003,4,230,240,0.007763975155279504,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,13,230,240,0.007763975155279504,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14003,17,230,240,0.007763975155279504,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,20,230,240,0.007763975155279504,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14003,21,230,240,0.007763975155279504,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,23,230,240,-0.020186335403726705,2.1.1.1,0.001708417344346344,1.1.1.1,2.1.1.1
10,scarcity_mutable,14003,25,230,240,-0.02795031055900621,1.1.0.1,0.0022970555603610853,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,230,240,-0.020186335403726705,2.1.1.1,0.0029512155676153923,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,33,230,240,-0.004658385093167711,2.1.1.1,0.0018416712651218802,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,39,230,240,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,41,230,240,0.015527950310559008,1.1.1.0,0.0,1.1.1.0,1.1.1.0
10,scarcity_mutable,14003,46,230,240,0.007763975155279504,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,47,230,240,-0.02795031055900621,1.0.1.1,0.002256643846656655,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,51,230,240,0.007763975155279504,1.2.2.1,0.0,1.2.2.1,1.2.2.1
10,scarcity_mutable,14003,52,230,240,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,54,230,240,0.015527950310559008,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,60,230,240,0.007763975155279504,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,3,240,250,0.009153318077803202,2.2.1.2,0.0,2.2.1.2,2.2.1.2
10,scarcity_mutable,14003,4,240,250,0.009153318077803202,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,13,240,250,-0.043478260869565216,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14003,17,240,250,0.009153318077803202,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,20,240,250,0.009153318077803202,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14003,21,240,250,0.009153318077803202,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,23,240,250,0.018306636155606404,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,25,240,250,0.009153318077803202,1.1.0.1,0.0,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,240,250,-0.034324942791762014,2.1.2.1,0.003224575639636701,2.1.1.1,2.1.2.1
10,scarcity_mutable,14003,33,240,250,0.03661327231121281,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,240,250,-0.034324942791762014,1.0.1.1,0.003480949173569861,1.1.1.0,1.0.1.1
10,scarcity_mutable,14003,46,240,250,0.009153318077803202,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,47,240,250,0.009153318077803202,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,51,240,250,0.009153318077803202,1.2.2.1,0.0,1.2.2.1,1.2.2.1
10,scarcity_mutable,14003,54,240,250,-0.034324942791762014,2.1.1.1,0.0011629285598946466,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,60,240,250,0.009153318077803202,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,3,250,260,-0.05263157894736842,2.2.1.2,0.0,2.2.1.2,2.2.1.2
10,scarcity_mutable,14003,4,250,260,-0.05263157894736842,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,17,250,260,0.009868421052631582,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,20,250,260,0.009868421052631582,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14003,21,250,260,0.009868421052631582,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,23,250,260,0.019736842105263164,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,25,250,260,0.009868421052631582,1.1.0.1,0.0,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,250,260,0.009868421052631582,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,33,250,260,0.03947368421052633,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,250,260,0.009868421052631582,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,46,250,260,0.009868421052631582,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,47,250,260,0.009868421052631582,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,51,250,260,-0.05263157894736842,1.2.2.1,0.0,1.2.2.1,1.2.2.1
10,scarcity_mutable,14003,54,250,260,0.009868421052631582,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,60,250,260,0.009868421052631582,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,17,260,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,20,260,270,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14003,21,260,270,0.0,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,23,260,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,25,260,270,0.0,1.1.0.1,0.0,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,260,270,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,33,260,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,260,270,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,46,260,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,47,260,270,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,51,260,270,0.0,1.2.2.1,0.0,1.2.2.1,1.2.2.1
10,scarcity_mutable,14003,54,260,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,60,260,270,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,17,270,280,0.014423076923076927,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,20,270,280,-0.0625,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14003,21,270,280,0.014423076923076927,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,23,270,280,0.028846153846153855,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,25,270,280,0.014423076923076927,1.1.0.1,0.0,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,270,280,0.014423076923076927,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,33,270,280,-0.019230769230769218,2.1.1.1,0.005327083826428341,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,270,280,0.014423076923076927,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,46,270,280,0.014423076923076927,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,47,270,280,-0.0625,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,54,270,280,0.014423076923076927,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,60,270,280,0.014423076923076927,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,17,280,290,0.013986013986013984,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,20,280,290,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14003,21,280,290,-0.07692307692307693,2.2.1.1,0.0,2.2.1.1,2.2.1.1
10,scarcity_mutable,14003,23,280,290,-0.06293706293706294,2.1.1.1,0.007997942034084852,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,25,280,290,0.013986013986013984,1.1.0.1,0.0,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,280,290,0.013986013986013984,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,33,280,290,0.041958041958041925,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,280,290,0.013986013986013984,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,46,280,290,0.013986013986013984,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,54,280,290,0.013986013986013984,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,60,280,290,0.013986013986013984,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,17,290,300,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,23,290,300,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,25,290,300,0.009090909090909094,1.1.0.1,0.0,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,290,300,0.009090909090909094,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,33,290,300,-0.0727272727272727,2.1.1.1,0.008863842447498504,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,290,300,0.009090909090909094,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,46,290,300,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,54,290,300,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,60,290,300,0.009090909090909094,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,17,300,310,0.042857142857142844,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,23,300,310,0.042857142857142844,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,25,300,310,-0.1,1.1.0.1,0.0,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,300,310,0.042857142857142844,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,33,300,310,-0.05714285714285716,2.1.1.1,0.0031629348241527643,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,300,310,0.042857142857142844,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,46,300,310,0.042857142857142844,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,54,300,310,0.042857142857142844,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,60,300,310,-0.1,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,17,310,320,0.05714285714285716,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,23,310,320,-0.14285714285714285,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,25,310,320,0.0,1.1.0.1,0.0,1.1.0.1,1.1.0.1
10,scarcity_mutable,14003,26,310,320,0.05714285714285716,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,33,310,320,0.05714285714285716,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,310,320,0.05714285714285716,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,46,310,320,-0.14285714285714285,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,54,310,320,0.05714285714285716,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,17,320,330,-0.2,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,23,320,330,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,26,320,330,0.1333333333333333,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,33,320,330,0.1333333333333333,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,320,330,0.1333333333333333,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,46,320,330,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,54,320,330,-0.2,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,17,330,339,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,26,330,339,0.0,2.1.2.1,0.0,2.1.2.1,2.1.2.1
10,scarcity_mutable,14003,33,330,339,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14003,41,330,339,0.0,1.0.1.1,0.0,1.0.1.1,1.0.1.1
10,scarcity_mutable,14003,54,330,339,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,0,179,180,0.0,2.2.2.1,0.0,2.2.2.1,2.2.2.1
10,scarcity_mutable,14011,3,179,180,0.0,1.2.1.3,0.0,1.2.1.3,1.2.1.3
10,scarcity_mutable,14011,6,179,180,0.0,1.2.1.2,0.0,1.2.1.2,1.2.1.2
10,scarcity_mutable,14011,7,179,180,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,8,179,180,0.0,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,12,179,180,0.0,1.2.2.1,0.0,1.2.2.1,1.2.2.1
10,scarcity_mutable,14011,15,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,18,179,180,0.0,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,20,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,21,179,180,0.0,2.2.1.2,0.0,2.2.1.2,2.2.1.2
10,scarcity_mutable,14011,24,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,27,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,28,179,180,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,29,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,30,179,180,0.0,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,32,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,34,179,180,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,35,179,180,0.0,1.1.2.0,0.0,1.1.2.0,1.1.2.0
10,scarcity_mutable,14011,36,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,37,179,180,0.0,1.2.1.1,0.0,1.2.1.1,1.2.1.1
10,scarcity_mutable,14011,40,179,180,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,42,179,180,0.0,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,43,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,46,179,180,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,49,179,180,0.0,2.1.0.1,0.0,2.1.0.1,2.1.0.1
10,scarcity_mutable,14011,54,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,56,179,180,0.0,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,60,179,180,0.0,1.1.2.2,0.0,1.1.2.2,1.1.2.2
10,scarcity_mutable,14011,61,179,180,0.0,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,67,179,180,0.0,2.1.1.2,0.0,2.1.1.2,2.1.1.2
10,scarcity_mutable,14011,70,179,180,0.0,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,0,180,190,0.0007122507122507143,2.2.2.1,0.0,2.2.2.1,2.2.2.1
10,scarcity_mutable,14011,3,180,190,-0.018518518518518517,1.2.1.3,0.0,1.2.1.3,1.2.1.3
10,scarcity_mutable,14011,6,180,190,0.0007122507122507143,1.2.1.2,0.0,1.2.1.2,1.2.1.2
10,scarcity_mutable,14011,7,180,190,0.0007122507122507143,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,8,180,190,0.0028490028490028574,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,12,180,190,0.0007122507122507143,1.2.2.1,0.0,1.2.2.1,1.2.2.1
10,scarcity_mutable,14011,15,180,190,-0.017806267806267803,2.1.1.1,0.0006508284822625364,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,18,180,190,0.0007122507122507143,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,20,180,190,0.0035612535612535717,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,21,180,190,0.0014245014245014287,2.2.1.2,0.0,2.2.1.2,2.2.1.2
10,scarcity_mutable,14011,24,180,190,0.0007122507122507143,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,27,180,190,0.0007122507122507143,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,28,180,190,0.0014245014245014287,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,29,180,190,0.0007122507122507143,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,30,180,190,0.0007122507122507143,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,32,180,190,0.0014245014245014287,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,34,180,190,0.0014245014245014287,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,35,180,190,0.0007122507122507143,1.1.2.0,0.0,1.1.2.0,1.1.2.0
10,scarcity_mutable,14011,36,180,190,0.002136752136752143,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,37,180,190,0.0007122507122507143,1.2.1.1,0.0,1.2.1.1,1.2.1.1
10,scarcity_mutable,14011,40,180,190,0.0007122507122507143,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,42,180,190,0.0007122507122507143,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,43,180,190,0.0028490028490028574,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,46,180,190,0.0049857549857549865,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,49,180,190,0.0007122507122507143,2.1.0.1,0.0,2.1.0.1,2.1.0.1
10,scarcity_mutable,14011,54,180,190,0.0007122507122507143,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,56,180,190,0.0007122507122507143,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,60,180,190,0.0007122507122507143,1.1.2.2,0.0,1.1.2.2,1.1.2.2
10,scarcity_mutable,14011,61,180,190,0.0007122507122507143,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,67,180,190,0.0007122507122507143,2.1.1.2,0.0,2.1.1.2,2.1.1.2
10,scarcity_mutable,14011,70,180,190,0.0007122507122507143,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,0,190,200,0.0020458265139116187,2.2.2.1,0.0,2.2.2.1,2.2.2.1
10,scarcity_mutable,14011,6,190,200,0.0020458265139116187,1.2.1.2,0.0,1.2.1.2,1.2.1.2
10,scarcity_mutable,14011,7,190,200,0.0020458265139116187,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,8,190,200,0.008183306055646475,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,12,190,200,0.0020458265139116187,1.2.2.1,0.0,1.2.2.1,1.2.2.1
10,scarcity_mutable,14011,15,190,200,0.0020458265139116187,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,18,190,200,-0.019230769230769232,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,20,190,200,0.010229132569558097,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,21,190,200,0.004091653027823237,2.2.1.2,0.0,2.2.1.2,2.2.1.2
10,scarcity_mutable,14011,24,190,200,0.0020458265139116187,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,27,190,200,0.0020458265139116187,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,28,190,200,0.004091653027823237,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,29,190,200,0.0020458265139116187,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,30,190,200,-0.019230769230769232,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,32,190,200,0.004091653027823237,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,34,190,200,-0.017184942716857613,1.1.1.1,0.000643556595133397,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,35,190,200,0.0020458265139116187,1.1.2.0,0.0,1.1.2.0,1.1.2.0
10,scarcity_mutable,14011,36,190,200,0.006137479541734853,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,37,190,200,0.0020458265139116187,1.2.1.1,0.0,1.2.1.1,1.2.1.1
10,scarcity_mutable,14011,40,190,200,0.0020458265139116187,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,42,190,200,0.0020458265139116187,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,43,190,200,0.008183306055646475,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,46,190,200,-0.028232405891980353,1.1.1.2,0.0019324461375550854,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,49,190,200,0.0020458265139116187,2.1.0.1,0.0,2.1.0.1,2.1.0.1
10,scarcity_mutable,14011,54,190,200,0.0020458265139116187,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,56,190,200,0.0020458265139116187,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,60,190,200,0.0020458265139116187,1.1.2.2,0.0,1.1.2.2,1.1.2.2
10,scarcity_mutable,14011,61,190,200,0.0020458265139116187,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,67,190,200,0.0020458265139116187,2.1.1.2,0.0,2.1.1.2,2.1.1.2
10,scarcity_mutable,14011,70,190,200,0.0020458265139116187,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,0,200,210,0.0009456264775413725,2.2.2.1,0.0,2.2.2.1,2.2.2.1
10,scarcity_mutable,14011,6,200,210,0.0009456264775413725,1.2.1.2,0.0,1.2.1.2,1.2.1.2
10,scarcity_mutable,14011,7,200,210,0.0009456264775413725,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,8,200,210,0.00378250591016549,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,12,200,210,0.0009456264775413725,1.2.2.1,0.0,1.2.2.1,1.2.2.1
10,scarcity_mutable,14011,15,200,210,0.0009456264775413725,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,18,200,210,0.0,1.1.2.1,0.0,1.1.2.1,1.1.2.1
10,scarcity_mutable,14011,20,200,210,0.004728132387706849,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,21,200,210,-0.020330969267139478,2.2.1.2,0.0011901285164507948,2.2.1.2,2.2.1.2
10,scarcity_mutable,14011,24,200,210,0.0009456264775413725,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,27,200,210,0.0009456264775413725,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,28,200,210,0.001891252955082745,1.1.1.2,0.0,1.1.1.2,1.1.1.2
10,scarcity_mutable,14011,29,200,210,0.0009456264775413725,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,32,200,210,0.001891252955082745,2.1.1.1,0.0,2.1.1.1,2.1.1.1
10,scarcity_mutable,14011,34,200,210,0.0009456264775413725,1.1.1.1,0.0,1.1.1.1,1.1.1.1
10,scarcity_mutable,14011,35,200,210,0.0009456264775413725,1.1.2.0,0.0,1.1.2.0,1.1.2.0
