from_rule,to_rule,syntactic_distance,observable_distance,observer_id
200,202,0.125,0.18030213687889643,OBSERVER-EBID-CORE
200,204,0.125,0.11664855649936783,OBSERVER-EBID-CORE
200,216,0.125,0.17997209415867266,OBSERVER-EBID-CORE
200,232,0.125,0.04713614190670454,OBSERVER-EBID-CORE
201,203,0.125,0.12757330915478418,OBSERVER-EBID-CORE
201,205,0.125,0.07286896210670551,OBSERVER-EBID-CORE
201,217,0.125,0.13158478800985818,OBSERVER-EBID-CORE
201,233,0.125,0.34367863238226704,OBSERVER-EBID-CORE
202,203,0.125,0.06448464267383294,OBSERVER-EBID-CORE
202,206,0.125,0.16715588757902,OBSERVER-EBID-CORE
202,218,0.125,0.07010678334805366,OBSERVER-EBID-CORE
202,234,0.125,0.27336795944733705,OBSERVER-EBID-CORE
203,207,0.125,0.107639076903685,OBSERVER-EBID-CORE
203,219,0.125,0.16969038428902877,OBSERVER-EBID-CORE
203,235,0.125,0.3305946579938925,OBSERVER-EBID-CORE
204,205,0.125,0.059430955429300575,OBSERVER-EBID-CORE
204,206,0.125,0.08032599288366546,OBSERVER-EBID-CORE
204,220,0.125,0.08032599288104258,OBSERVER-EBID-CORE
204,236,0.125,0.12033286587627423,OBSERVER-EBID-CORE
205,207,0.125,0.08315403378566408,OBSERVER-EBID-CORE
205,221,0.125,0.08315633615466399,OBSERVER-EBID-CORE
205,237,0.125,0.29707220947242075,OBSERVER-EBID-CORE
206,207,0.125,0.008734640555556719,OBSERVER-EBID-CORE
206,222,0.125,0.09853232252850776,OBSERVER-EBID-CORE
206,238,0.125,0.4335380219233734,OBSERVER-EBID-CORE
207,223,0.125,0.16129087805650064,OBSERVER-EBID-CORE
207,239,0.125,0.4337780415598503,OBSERVER-EBID-CORE
208,209,0.125,0.009917849540281935,OBSERVER-EBID-CORE
208,210,0.125,0.059319581441705974,OBSERVER-EBID-CORE
208,212,0.125,0.0630100623326674,OBSERVER-EBID-CORE
208,216,0.125,0.18767624367690175,OBSERVER-EBID-CORE
208,240,0.125,0.06095530204415674,OBSERVER-EBID-CORE
209,211,0.125,0.042111329057915245,OBSERVER-EBID-CORE
209,213,0.125,0.061028604847808934,OBSERVER-EBID-CORE
209,217,0.125,0.1419278464113044,OBSERVER-EBID-CORE
209,241,0.125,0.05667923486991601,OBSERVER-EBID-CORE
210,211,0.125,0.07929464162693521,OBSERVER-EBID-CORE
210,214,0.125,0.07440631614233276,OBSERVER-EBID-CORE
210,218,0.125,0.2947067104349859,OBSERVER-EBID-CORE
210,242,0.125,0.08048325861298343,OBSERVER-EBID-CORE
211,215,0.125,0.03550456025177474,OBSERVER-EBID-CORE
211,219,0.125,0.2629401328309615,OBSERVER-EBID-CORE
211,243,0.125,0.05969629393104147,OBSERVER-EBID-CORE
212,213,0.125,0.0157223562166431,OBSERVER-EBID-CORE
212,214,0.125,0.07715962875434793,OBSERVER-EBID-CORE
212,220,0.125,0.08146422135528458,OBSERVER-EBID-CORE
212,244,0.125,0.06554945213449395,OBSERVER-EBID-CORE
213,215,0.125,0.11788843588027256,OBSERVER-EBID-CORE
213,221,0.125,0.08250646497429363,OBSERVER-EBID-CORE
213,245,0.125,0.10335324140564349,OBSERVER-EBID-CORE
214,215,0.125,0.0403805513650457,OBSERVER-EBID-CORE
214,222,0.125,0.09326084678014757,OBSERVER-EBID-CORE
214,246,0.125,0.10388061481942461,OBSERVER-EBID-CORE
215,223,0.125,0.11566772168717551,OBSERVER-EBID-CORE
215,247,0.125,0.11989616056808296,OBSERVER-EBID-CORE
216,217,0.125,0.0600468539208123,OBSERVER-EBID-CORE
216,218,0.125,0.06964091838440255,OBSERVER-EBID-CORE
216,220,0.125,0.1668457465796173,OBSERVER-EBID-CORE
216,248,0.125,0.27333525461187613,OBSERVER-EBID-CORE
217,219,0.125,0.16566192207462688,OBSERVER-EBID-CORE
217,221,0.125,0.11164544142608165,OBSERVER-EBID-CORE
217,249,0.125,0.32663131345070573,OBSERVER-EBID-CORE
218,219,0.125,0.04556406360608584,OBSERVER-EBID-CORE
218,222,0.125,0.1342814647490994,OBSERVER-EBID-CORE
218,250,0.125,0.2077223398021344,OBSERVER-EBID-CORE
219,223,0.125,0.11597421185113288,OBSERVER-EBID-CORE
219,251,0.125,0.16342839104009987,OBSERVER-EBID-CORE
220,221,0.125,0.008734641037968567,OBSERVER-EBID-CORE
220,222,0.125,0.09851447671818489,OBSERVER-EBID-CORE
220,252,0.125,0.43354500638864685,OBSERVER-EBID-CORE
221,223,0.125,0.16128852224530169,OBSERVER-EBID-CORE
221,253,0.125,0.43378502217178466,OBSERVER-EBID-CORE
222,223,0.125,0.06336676180892678,OBSERVER-EBID-CORE
222,254,0.125,0.3397595490242346,OBSERVER-EBID-CORE
223,255,0.125,0.2781563539177218,OBSERVER-EBID-CORE
224,225,0.125,0.5203008030024199,OBSERVER-EBID-CORE
224,226,0.125,0.6142682804074305,OBSERVER-EBID-CORE
224,228,0.125,0.2674825580337885,OBSERVER-EBID-CORE
224,232,0.125,0.4530847377612603,OBSERVER-EBID-CORE
224,240,0.125,0.5025644740643005,OBSERVER-EBID-CORE
225,227,0.125,0.18504956612414378,OBSERVER-EBID-CORE
225,229,0.125,0.161384568783839,OBSERVER-EBID-CORE
225,233,0.125,0.4097076288181608,OBSERVER-EBID-CORE
225,241,0.125,0.15323637411093577,OBSERVER-EBID-CORE
226,227,0.125,0.085475923523306,OBSERVER-EBID-CORE
226,230,0.125,0.29161319089412496,OBSERVER-EBID-CORE
226,234,0.125,0.6141892896116384,OBSERVER-EBID-CORE
226,242,0.125,0.1267382834958543,OBSERVER-EBID-CORE
227,231,0.125,0.20464293936947398,OBSERVER-EBID-CORE
227,235,0.125,0.5469596442903043,OBSERVER-EBID-CORE
227,243,0.125,0.1270309882787556,OBSERVER-EBID-CORE
228,229,0.125,0.17878108020423064,OBSERVER-EBID-CORE
228,230,0.125,0.08944561372821103,OBSERVER-EBID-CORE
228,236,0.125,0.1846369766454537,OBSERVER-EBID-CORE
228,244,0.125,0.19480031291359212,OBSERVER-EBID-CORE
229,231,0.125,0.09329804196684953,OBSERVER-EBID-CORE
229,237,0.125,0.20469255294368296,OBSERVER-EBID-CORE
229,245,0.125,0.04263590336204949,OBSERVER-EBID-CORE
230,231,0.125,0.012695633610815903,OBSERVER-EBID-CORE
230,238,0.125,0.350645165920711,OBSERVER-EBID-CORE
230,246,0.125,0.023837124012697986,OBSERVER-EBID-CORE
231,239,0.125,0.35777558906475043,OBSERVER-EBID-CORE
231,247,0.125,0.08651607339043167,OBSERVER-EBID-CORE
232,233,0.125,0.32979575803752065,OBSERVER-EBID-CORE
232,234,0.125,0.45286765267876783,OBSERVER-EBID-CORE
232,236,0.125,0.04490434300782362,OBSERVER-EBID-CORE
232,248,0.125,0.4528590527927592,OBSERVER-EBID-CORE
233,235,0.125,0.12281873732136112,OBSERVER-EBID-CORE
233,237,0.125,0.12539175995986715,OBSERVER-EBID-CORE
233,249,0.125,0.12281411697642347,OBSERVER-EBID-CORE
234,235,0.125,0.01400641681871838,OBSERVER-EBID-CORE
234,238,0.125,0.01404041944654879,OBSERVER-EBID-CORE
234,250,0.125,0.014005977780327692,OBSERVER-EBID-CORE
235,239,0.125,0.007036376955528625,OBSERVER-EBID-CORE
235,251,0.125,0.00702339942336067,OBSERVER-EBID-CORE
236,237,0.125,0.19069730116643874,OBSERVER-EBID-CORE
236,238,0.125,0.4382788572818353,OBSERVER-EBID-CORE
236,252,0.125,0.4382797176866984,OBSERVER-EBID-CORE
237,239,0.125,0.2478696559160354,OBSERVER-EBID-CORE
237,253,0.125,0.2478704164603615,OBSERVER-EBID-CORE
238,239,0.125,0.0069996049313892595,OBSERVER-EBID-CORE
238,254,0.125,0.007010452169223701,OBSERVER-EBID-CORE
239,255,0.125,0.0070014536329666465,OBSERVER-EBID-CORE
240,241,0.125,0.018941633196445533,OBSERVER-EBID-CORE
240,242,0.125,0.0799549222758104,OBSERVER-EBID-CORE
240,244,0.125,0.06293480051670568,OBSERVER-EBID-CORE
240,248,0.125,0.5023074580870951,OBSERVER-EBID-CORE
241,243,0.125,0.061168061923132344,OBSERVER-EBID-CORE
241,245,0.125,0.08632205722306502,OBSERVER-EBID-CORE
241,249,0.125,0.4861003450238219,OBSERVER-EBID-CORE
242,243,0.125,0.08448778795337154,OBSERVER-EBID-CORE
242,246,0.125,0.19325453976014806,OBSERVER-EBID-CORE
242,250,0.125,0.5099820858636275,OBSERVER-EBID-CORE
243,247,0.125,0.16531968825694218,OBSERVER-EBID-CORE
243,251,0.125,0.43325156765917683,OBSERVER-EBID-CORE
244,245,0.125,0.059311128044104065,OBSERVER-EBID-CORE
244,246,0.125,0.13490950141889654,OBSERVER-EBID-CORE
244,252,0.125,0.45802908347257326,OBSERVER-EBID-CORE
245,247,0.125,0.12998036493877704,OBSERVER-EBID-CORE
245,253,0.125,0.4035367784531574,OBSERVER-EBID-CORE
246,247,0.125,0.056292332151276214,OBSERVER-EBID-CORE
246,254,0.125,0.32812533763428736,OBSERVER-EBID-CORE
247,255,0.125,0.27368641617561773,OBSERVER-EBID-CORE
248,249,0.125,0.014008251906402541,OBSERVER-EBID-CORE
248,250,0.125,0.014009672071616673,OBSERVER-EBID-CORE
248,252,0.125,0.014046089613411689,OBSERVER-EBID-CORE
249,251,0.125,0.007026178886009045,OBSERVER-EBID-CORE
249,253,0.125,0.007040023813033875,OBSERVER-EBID-CORE
250,251,0.125,0.007024067866933799,OBSERVER-EBID-CORE
250,254,0.125,0.0070573576854786,OBSERVER-EBID-CORE
251,255,0.125,0.007009910054070001,OBSERVER-EBID-CORE
252,253,0.125,0.006999605533039416,OBSERVER-EBID-CORE
252,254,0.125,0.007010179469786595,OBSERVER-EBID-CORE
253,255,0.125,0.007001241312041553,OBSERVER-EBID-CORE
254,255,0.125,0.0069934043116438175,OBSERVER-EBID-CORE
